fl_date,unique_carrier,airline_id,tail_num,fl_num,origin,dest,dep_time,dep_delay,arr_time,arr_delay,cancelled,arr,dep
2014-01-13 00:00:00,DL,19790,N374NW,2181,LGA,MCO,1515.0,0.0,1814.0,-8.0,0.0,2014-01-13 18:14:00,2014-01-13 15:15:00
2014-01-13 00:00:00,DL,19790,N3735D,2190,JFK,MIA,918.0,73.0,1216.0,55.0,0.0,2014-01-13 12:16:00,2014-01-13 09:18:00
2014-01-13 00:00:00,DL,19790,N957DL,2219,LGA,MSP,1155.0,30.0,1405.0,29.0,0.0,2014-01-13 14:05:00,2014-01-13 11:55:00
2014-01-13 00:00:00,DL,19790,N975DL,2231,LGA,DTW,1622.0,-8.0,1835.0,-9.0,0.0,2014-01-13 18:35:00,2014-01-13 16:22:00
2014-01-13 00:00:00,DL,19790,N908DE,2247,LGA,ATL,1355.0,-4.0,1628.0,-7.0,0.0,2014-01-13 16:28:00,2014-01-13 13:55:00
2014-01-13 00:00:00,DL,19790,N999DN,2254,JFK,DTW,743.0,23.0,938.0,3.0,0.0,2014-01-13 09:38:00,2014-01-13 07:43:00
2014-01-13 00:00:00,DL,19790,N3761R,2256,JFK,AUS,1826.0,31.0,2154.0,22.0,0.0,2014-01-13 21:54:00,2014-01-13 18:26:00
2014-01-13 00:00:00,DL,19790,N314NB,2279,LGA,RSW,1826.0,31.0,2147.0,29.0,0.0,2014-01-13 21:47:00,2014-01-13 18:26:00
2014-01-13 00:00:00,DL,19790,N3733Z,2282,JFK,PHX,802.0,2.0,1119.0,-25.0,0.0,2014-01-13 11:19:00,2014-01-13 08:02:00
2014-01-13 00:00:00,DL,19790,N908DE,2285,LGA,MCO,657.0,-3.0,936.0,-25.0,0.0,2014-01-13 09:36:00,2014-01-13 06:57:00
2014-01-13 00:00:00,DL,19790,N911DE,2319,LGA,MSP,1005.0,-5.0,1230.0,3.0,0.0,2014-01-13 12:30:00,2014-01-13 10:05:00
2014-01-13 00:00:00,DL,19790,N3733Z,2323,JFK,LAS,2000.0,0.0,2248.0,-17.0,0.0,2014-01-13 22:48:00,2014-01-13 20:00:00
2014-01-13 00:00:00,DL,19790,N349NW,2331,LGA,DTW,1900.0,20.0,2113.0,28.0,0.0,2014-01-13 21:13:00,2014-01-13 19:00:00
2014-01-13 00:00:00,DL,19790,N325NB,2370,LGA,PBI,1751.0,-8.0,2059.0,-10.0,0.0,2014-01-13 20:59:00,2014-01-13 17:51:00
2014-01-13 00:00:00,DL,19790,N698DL,2379,JFK,LAS,814.0,-11.0,1122.0,-2.0,0.0,2014-01-13 11:22:00,2014-01-13 08:14:00
2014-01-13 00:00:00,DL,19790,N950DL,2391,JFK,TPA,1659.0,-1.0,2002.0,-7.0,0.0,2014-01-13 20:02:00,2014-01-13 16:59:00
2014-01-13 00:00:00,DL,19790,N343NB,2395,LGA,PBI,755.0,-5.0,1043.0,-28.0,0.0,2014-01-13 10:43:00,2014-01-13 07:55:00
2014-01-13 00:00:00,DL,19790,N950DL,2431,JFK,FLL,802.0,-13.0,1123.0,-12.0,0.0,2014-01-13 11:23:00,2014-01-13 08:02:00
2014-01-13 00:00:00,DL,19790,N315NB,2457,LGA,MSY,802.0,-3.0,1032.0,-8.0,0.0,2014-01-13 10:32:00,2014-01-13 08:02:00
2014-01-13 00:00:00,DL,19790,N393DA,2459,JFK,MCO,1545.0,-5.0,1830.0,-30.0,0.0,2014-01-13 18:30:00,2014-01-13 15:45:00
2014-01-13 00:00:00,DL,19790,N302NB,2495,LGA,DEN,1639.0,-6.0,1910.0,-16.0,0.0,2014-01-13 19:10:00,2014-01-13 16:39:00
2014-01-13 00:00:00,DL,19790,N978DL,723,BUF,ATL,1314.0,-3.0,1525.0,-5.0,0.0,2014-01-13 15:25:00,2014-01-13 13:14:00
2014-01-13 00:00:00,DL,19790,N992DL,731,LGA,DTW,601.0,1.0,810.0,13.0,0.0,2014-01-13 08:10:00,2014-01-13 06:01:00
2014-01-13 00:00:00,DL,19790,N908DL,781,LGA,ATL,1256.0,-4.0,1537.0,-4.0,0.0,2014-01-13 15:37:00,2014-01-13 12:56:00
2014-01-13 00:00:00,DL,19790,N983DL,788,SYR,ATL,545.0,-10.0,811.0,-31.0,0.0,2014-01-13 08:11:00,2014-01-13 05:45:00
2014-01-13 00:00:00,DL,19790,N361NB,831,LGA,DTW,709.0,-1.0,902.0,-10.0,0.0,2014-01-13 09:02:00,2014-01-13 07:09:00
2014-01-13 00:00:00,DL,19790,N914DL,847,LGA,ATL,1555.0,-5.0,1851.0,6.0,0.0,2014-01-13 18:51:00,2014-01-13 15:55:00
2014-01-13 00:00:00,DL,19790,N348NB,884,LGA,DEN,810.0,-5.0,1035.0,-14.0,0.0,2014-01-13 10:35:00,2014-01-13 08:10:00
2014-01-13 00:00:00,DL,19790,N374DA,904,LGA,ATL,558.0,-2.0,819.0,-17.0,0.0,2014-01-13 08:19:00,2014-01-13 05:58:00
2014-01-13 00:00:00,DL,19790,N374NW,1109,LGA,TPA,807.0,-3.0,1103.0,-10.0,0.0,2014-01-13 11:03:00,2014-01-13 08:07:00
2014-01-13 00:00:00,DL,19790,N937DL,1131,LGA,DTW,1242.0,-5.0,1442.0,-8.0,0.0,2014-01-13 14:42:00,2014-01-13 12:42:00
2014-01-13 00:00:00,DL,19790,N933DL,1147,LGA,ATL,1955.0,-5.0,2247.0,6.0,0.0,2014-01-13 22:47:00,2014-01-13 19:55:00
2014-01-13 00:00:00,DL,19790,N904DE,1159,BUF,ATL,1536.0,-5.0,1752.0,-3.0,0.0,2014-01-13 17:52:00,2014-01-13 15:36:00
2014-01-13 00:00:00,DL,19790,N326NB,1174,LGA,PBI,1012.0,-3.0,1319.0,-1.0,0.0,2014-01-13 13:19:00,2014-01-13 10:12:00
2014-01-13 00:00:00,DL,19790,N970DL,1176,BUF,ATL,1739.0,-4.0,2024.0,25.0,0.0,2014-01-13 20:24:00,2014-01-13 17:39:00
2014-01-13 00:00:00,DL,19790,N365NB,1231,LGA,DTW,1433.0,-7.0,1614.0,-26.0,0.0,2014-01-13 16:14:00,2014-01-13 14:33:00
2014-01-13 00:00:00,DL,19790,N964DL,1266,BUF,ATL,555.0,-5.0,801.0,-20.0,0.0,2014-01-13 08:01:00,2014-01-13 05:55:00
2014-01-13 00:00:00,DL,19790,N317NB,1435,LGA,TPA,1936.0,-9.0,2240.0,-23.0,0.0,2014-01-13 22:40:00,2014-01-13 19:36:00
2014-01-13 00:00:00,DL,19790,N976DL,1485,LGA,MCO,1942.0,-3.0,2244.0,-13.0,0.0,2014-01-13 22:44:00,2014-01-13 19:42:00
2014-01-13 00:00:00,DL,19790,N906DE,1547,LGA,ATL,700.0,1.0,927.0,-19.0,0.0,2014-01-13 09:27:00,2014-01-13 07:00:00
2014-01-13 00:00:00,AA,19805,N3AVAA,2335,LGA,MIA,859.0,-1.0,1216.0,-4.0,0.0,2014-01-13 12:16:00,2014-01-13 08:59:00
2014-01-13 00:00:00,EV,20366,N11544,3259,HPN,ORD,745.0,15.0,927.0,17.0,0.0,2014-01-13 09:27:00,2014-01-13 07:45:00
2014-01-13 00:00:00,EV,20366,N14991,3820,ALB,EWR,1931.0,39.0,2100.0,57.0,0.0,2014-01-13 21:00:00,2014-01-13 19:31:00
2014-01-13 00:00:00,EV,20366,N13969,3805,ALB,EWR,652.0,-3.0,756.0,-4.0,0.0,2014-01-13 07:56:00,2014-01-13 06:52:00
2014-01-13 00:00:00,EV,20366,N13913,3839,ROC,EWR,1418.0,15.0,1538.0,8.0,0.0,2014-01-13 15:38:00,2014-01-13 14:18:00
2014-01-13 00:00:00,EV,20366,N14923,4138,BUF,EWR,1903.0,-10.0,2029.0,-6.0,0.0,2014-01-13 20:29:00,2014-01-13 19:03:00
2014-01-13 00:00:00,EV,20366,N13994,4159,LGA,CLE,945.0,-8.0,1138.0,-16.0,0.0,2014-01-13 11:38:00,2014-01-13 09:45:00
2014-01-13 00:00:00,EV,20366,N13965,4187,SYR,ORD,928.0,-2.0,1036.0,-8.0,0.0,2014-01-13 10:36:00,2014-01-13 09:28:00
2014-01-13 00:00:00,EV,20366,N11535,4261,LGA,CLE,2021.0,-8.0,2206.0,-17.0,0.0,2014-01-13 22:06:00,2014-01-13 20:21:00
2014-01-13 00:00:00,EV,20366,N14558,4213,HPN,ORD,1151.0,-9.0,1318.0,-14.0,0.0,2014-01-13 13:18:00,2014-01-13 11:51:00
2014-01-13 00:00:00,EV,20366,N11187,4511,ROC,EWR,1700.0,33.0,1807.0,20.0,0.0,2014-01-13 18:07:00,2014-01-13 17:00:00
2014-01-13 00:00:00,EV,20366,N14542,4501,HPN,ORD,1707.0,-15.0,1839.0,-14.0,0.0,2014-01-13 18:39:00,2014-01-13 17:07:00
2014-01-13 00:00:00,EV,20366,N582CA,4876,SYR,ATL,1205.0,-5.0,1430.0,-5.0,0.0,2014-01-13 14:30:00,2014-01-13 12:05:00
2014-01-13 00:00:00,EV,20366,N691CA,4892,ALB,ATL,1236.0,-4.0,1515.0,-9.0,0.0,2014-01-13 15:15:00,2014-01-13 12:36:00
2014-01-13 00:00:00,EV,20366,N750EV,4916,HPN,ATL,558.0,-2.0,827.0,-3.0,0.0,2014-01-13 08:27:00,2014-01-13 05:58:00
2014-01-13 00:00:00,EV,20366,N924EV,4989,LGA,MHT,1444.0,-15.0,1550.0,-29.0,0.0,2014-01-13 15:50:00,2014-01-13 14:44:00
2014-01-13 00:00:00,EV,20366,N718EV,5014,ELM,DTW,922.0,-8.0,1052.0,-19.0,0.0,2014-01-13 10:52:00,2014-01-13 09:22:00
2014-01-13 00:00:00,EV,20366,N824AS,5067,LGA,MHT,1039.0,-6.0,1145.0,-16.0,0.0,2014-01-13 11:45:00,2014-01-13 10:39:00
2014-01-13 00:00:00,EV,20366,N751EV,5069,LGA,PIT,628.0,-2.0,820.0,2.0,0.0,2014-01-13 08:20:00,2014-01-13 06:28:00
2014-01-13 00:00:00,EV,20366,N709EV,4949,LGA,GSO,1450.0,-5.0,1632.0,-28.0,0.0,2014-01-13 16:32:00,2014-01-13 14:50:00
2014-01-13 00:00:00,EV,20366,N600QX,4965,HPN,ATL,1250.0,15.0,1511.0,13.0,0.0,2014-01-13 15:11:00,2014-01-13 12:50:00
2014-01-13 00:00:00,EV,20366,N615QX,4978,LGA,CLT,1514.0,74.0,1729.0,67.0,0.0,2014-01-13 17:29:00,2014-01-13 15:14:00
2014-01-13 00:00:00,EV,20366,N371CA,5038,LGA,BHM,2022.0,-8.0,2210.0,-10.0,0.0,2014-01-13 22:10:00,2014-01-13 20:22:00
2014-01-13 00:00:00,EV,20366,N924EV,5041,LGA,CAE,1926.0,-4.0,2143.0,-12.0,0.0,2014-01-13 21:43:00,2014-01-13 19:26:00
2014-01-13 00:00:00,EV,20366,N391CA,5048,LGA,RIC,2122.0,0.0,2240.0,-15.0,0.0,2014-01-13 22:40:00,2014-01-13 21:22:00
2014-01-13 00:00:00,EV,20366,N752EV,5049,LGA,BNA,1602.0,2.0,1759.0,7.0,0.0,2014-01-13 17:59:00,2014-01-13 16:02:00
2014-01-13 00:00:00,EV,20366,N748EV,5132,LGA,SYR,1118.0,-2.0,1224.0,-19.0,0.0,2014-01-13 12:24:00,2014-01-13 11:18:00
2014-01-13 00:00:00,EV,20366,N758EV,5141,HPN,ATL,1722.0,-7.0,1952.0,-6.0,0.0,2014-01-13 19:52:00,2014-01-13 17:22:00
2014-01-13 00:00:00,EV,20366,N608QX,5179,HPN,ATL,706.0,-4.0,937.0,-1.0,0.0,2014-01-13 09:37:00,2014-01-13 07:06:00
2014-01-13 00:00:00,EV,20366,N709EV,5208,LGA,RIC,1018.0,-7.0,1155.0,-13.0,0.0,2014-01-13 11:55:00,2014-01-13 10:18:00
2014-01-13 00:00:00,EV,20366,N708EV,5146,HPN,ATL,1531.0,2.0,1803.0,11.0,0.0,2014-01-13 18:03:00,2014-01-13 15:31:00
2014-01-13 00:00:00,EV,20366,N730EV,5239,ELM,DTW,1722.0,-7.0,1900.0,-5.0,0.0,2014-01-13 19:00:00,2014-01-13 17:22:00
2014-01-13 00:00:00,EV,20366,N748EV,5260,SYR,LGA,1307.0,-11.0,1428.0,-11.0,0.0,2014-01-13 14:28:00,2014-01-13 13:07:00
2014-01-13 00:00:00,EV,20366,N752EV,5337,LGA,ROC,1114.0,-6.0,1233.0,-20.0,0.0,2014-01-13 12:33:00,2014-01-13 11:14:00
2014-01-13 00:00:00,EV,20366,N752EV,5338,ROC,LGA,1316.0,-12.0,1434.0,-20.0,0.0,2014-01-13 14:34:00,2014-01-13 13:16:00
2014-01-13 00:00:00,EV,20366,N722EV,5339,LGA,MSN,1406.0,7.0,1530.0,-9.0,0.0,2014-01-13 15:30:00,2014-01-13 14:06:00
2014-01-13 00:00:00,EV,20366,N753EV,5311,LGA,BGR,2205.0,10.0,2311.0,-9.0,0.0,2014-01-13 23:11:00,2014-01-13 22:05:00
2014-01-13 00:00:00,EV,20366,N709EV,5373,LGA,ORF,2038.0,-7.0,2203.0,-17.0,0.0,2014-01-13 22:03:00,2014-01-13 20:38:00
2014-01-13 00:00:00,EV,20366,N738EV,5383,LGA,RIC,1508.0,-6.0,1639.0,-21.0,0.0,2014-01-13 16:39:00,2014-01-13 15:08:00
2014-01-13 00:00:00,EV,20366,N707EV,5395,LGA,CLT,817.0,-3.0,1017.0,-29.0,0.0,2014-01-13 10:17:00,2014-01-13 08:17:00
2014-01-13 00:00:00,EV,20366,N605QX,5409,LGA,CMH,1317.0,-4.0,1507.0,-15.0,0.0,2014-01-13 15:07:00,2014-01-13 13:17:00
2014-01-13 00:00:00,EV,20366,N133EV,5355,ALB,ATL,1741.0,-8.0,2027.0,-3.0,0.0,2014-01-13 20:27:00,2014-01-13 17:41:00
2014-01-13 00:00:00,EV,20366,N371CA,5366,HPN,ATL,1010.0,-3.0,1245.0,8.0,0.0,2014-01-13 12:45:00,2014-01-13 10:10:00
2014-01-13 00:00:00,EV,20366,N719EV,5475,LGA,CLE,654.0,-6.0,836.0,-20.0,0.0,2014-01-13 08:36:00,2014-01-13 06:54:00
2014-01-13 00:00:00,EV,20366,N755EV,5477,ELM,DTW,1140.0,-11.0,1257.0,-10.0,0.0,2014-01-13 12:57:00,2014-01-13 11:40:00
2014-01-13 00:00:00,EV,20366,N615QX,5483,SYR,LGA,1120.0,-11.0,1218.0,-23.0,0.0,2014-01-13 12:18:00,2014-01-13 11:20:00
2014-01-13 00:00:00,EV,20366,N391CA,5417,LGA,CLE,1149.0,-11.0,1333.0,-22.0,0.0,2014-01-13 13:33:00,2014-01-13 11:49:00
2014-01-13 00:00:00,EV,20366,N713EV,5525,LGA,GRR,1109.0,16.0,1340.0,28.0,0.0,2014-01-13 13:40:00,2014-01-13 11:09:00
2014-01-13 00:00:00,EV,20366,N14960,5812,ROC,CLE,1058.0,5.0,1204.0,-4.0,0.0,2014-01-13 12:04:00,2014-01-13 10:58:00
2014-01-13 00:00:00,EV,20366,N722EV,5286,LGA,BTV,936.0,-4.0,1056.0,-17.0,0.0,2014-01-13 10:56:00,2014-01-13 09:36:00
2014-01-13 00:00:00,EV,20366,N738EV,5287,LGA,MSN,2043.0,43.0,2211.0,27.0,0.0,2014-01-13 22:11:00,2014-01-13 20:43:00
2014-01-13 00:00:00,EV,20366,N197PQ,5293,LGA,ORF,1533.0,-5.0,1706.0,-15.0,0.0,2014-01-13 17:06:00,2014-01-13 15:33:00
2014-01-13 00:00:00,EV,20366,N615QX,5298,LGA,OMA,2025.0,-5.0,2241.0,-20.0,0.0,2014-01-13 22:41:00,2014-01-13 20:25:00
2014-01-13 00:00:00,EV,20366,N391CA,5299,LGA,CLE,1646.0,-14.0,1840.0,-20.0,0.0,2014-01-13 18:40:00,2014-01-13 16:46:00
2014-01-13 00:00:00,EV,20366,N753EV,5431,LGA,CMH,1604.0,-6.0,1802.0,-14.0,0.0,2014-01-13 18:02:00,2014-01-13 16:04:00
2014-01-13 00:00:00,EV,20366,N615QX,5446,LGA,SYR,927.0,-3.0,1037.0,-19.0,0.0,2014-01-13 10:37:00,2014-01-13 09:27:00
2014-01-13 00:00:00,EV,20366,N197PQ,5447,LGA,SAV,859.0,-6.0,1121.0,-23.0,0.0,2014-01-13 11:21:00,2014-01-13 08:59:00
2014-01-13 00:00:00,EV,20366,N759EV,5449,ELM,DTW,1521.0,-11.0,1631.0,-18.0,0.0,2014-01-13 16:31:00,2014-01-13 15:21:00
2014-01-13 00:00:00,EV,20366,N612QX,5463,LGA,BNA,809.0,-1.0,947.0,-14.0,0.0,2014-01-13 09:47:00,2014-01-13 08:09:00
2014-01-13 00:00:00,EV,20366,N830AS,5769,LGA,IAD,1926.0,-6.0,2054.0,1.0,0.0,2014-01-13 20:54:00,2014-01-13 19:26:00
2014-01-13 00:00:00,EV,20366,N16559,5956,SYR,IAD,1038.0,13.0,1153.0,13.0,0.0,2014-01-13 11:53:00,2014-01-13 10:38:00
2014-01-13 00:00:00,EV,20366,N14568,5989,SYR,ORD,636.0,-4.0,800.0,-9.0,0.0,2014-01-13 08:00:00,2014-01-13 06:36:00
2014-01-13 00:00:00,EV,20366,N14920,6055,SYR,IAD,1430.0,-1.0,1555.0,5.0,0.0,2014-01-13 15:55:00,2014-01-13 14:30:00
2014-01-13 00:00:00,EV,20366,N13538,6045,ROC,ORD,1917.0,49.0,2010.0,40.0,0.0,2014-01-13 20:10:00,2014-01-13 19:17:00
2014-01-13 00:00:00,FL,20437,N899AT,201,LGA,CAK,953.0,-2.0,1147.0,16.0,0.0,2014-01-13 11:47:00,2014-01-13 09:53:00
2014-01-13 00:00:00,FL,20437,N958AT,402,LGA,CAK,2026.0,-9.0,2154.0,-17.0,0.0,2014-01-13 21:54:00,2014-01-13 20:26:00
2014-01-13 00:00:00,FL,20437,N997AT,425,LGA,ATL,1508.0,43.0,1757.0,47.0,0.0,2014-01-13 17:57:00,2014-01-13 15:08:00
2014-01-13 00:00:00,FL,20437,N923AT,924,LGA,ATL,850.0,-20.0,1109.0,-46.0,0.0,2014-01-13 11:09:00,2014-01-13 08:50:00
2014-01-13 00:00:00,FL,20437,N608AT,965,LGA,ATL,1135.0,-5.0,1409.0,-16.0,0.0,2014-01-13 14:09:00,2014-01-13 11:35:00
2014-01-13 00:00:00,FL,20437,N968AT,981,LGA,ATL,1931.0,-8.0,2215.0,-9.0,0.0,2014-01-13 22:15:00,2014-01-13 19:31:00
2014-01-13 00:00:00,FL,20437,N947AT,1516,LGA,ATL,1940.0,131.0,2221.0,127.0,0.0,2014-01-13 22:21:00,2014-01-13 19:40:00
2014-01-13 00:00:00,HA,19690,N382HA,51,JFK,HNL,853.0,-7.0,1448.0,-22.0,0.0,2014-01-13 14:48:00,2014-01-13 08:53:00
2014-01-13 00:00:00,MQ,20398,N532MQ,2789,LGA,CLT,1310.0,-10.0,1516.0,-4.0,0.0,2014-01-13 15:16:00,2014-01-13 13:10:00
2014-01-13 00:00:00,MQ,20398,N678MQ,2793,JFK,CMH,1505.0,-10.0,1709.0,-11.0,0.0,2014-01-13 17:09:00,2014-01-13 15:05:00
2014-01-13 00:00:00,MQ,20398,N501MQ,2809,LGA,STL,848.0,-2.0,1036.0,-4.0,0.0,2014-01-13 10:36:00,2014-01-13 08:48:00
2014-01-13 00:00:00,MQ,20398,N6EAMQ,2810,LGA,DTW,629.0,-1.0,841.0,11.0,0.0,2014-01-13 08:41:00,2014-01-13 06:29:00
2014-01-13 00:00:00,MQ,20398,N839MQ,2849,BUF,ORD,1957.0,-23.0,2036.0,-34.0,0.0,2014-01-13 20:36:00,2014-01-13 19:57:00
2014-01-13 00:00:00,MQ,20398,N697MQ,2753,SYR,ORD,1337.0,2.0,1457.0,2.0,0.0,2014-01-13 14:57:00,2014-01-13 13:37:00
2014-01-13 00:00:00,MQ,20398,N633MQ,2815,JFK,CLE,1455.0,0.0,1638.0,-17.0,0.0,2014-01-13 16:38:00,2014-01-13 14:55:00
2014-01-13 00:00:00,MQ,20398,N6EAMQ,2839,LGA,STL,1813.0,-2.0,2007.0,2.0,0.0,2014-01-13 20:07:00,2014-01-13 18:13:00
2014-01-13 00:00:00,MQ,20398,N1EAMQ,2840,LGA,STL,1538.0,13.0,1743.0,23.0,0.0,2014-01-13 17:43:00,2014-01-13 15:38:00
2014-01-13 00:00:00,MQ,20398,N942MQ,2949,JFK,BNA,1711.0,-4.0,1853.0,3.0,0.0,2014-01-13 18:53:00,2014-01-13 17:11:00
2014-01-13 00:00:00,MQ,20398,N826MQ,2875,ART,ORD,720.0,0.0,850.0,-10.0,0.0,2014-01-13 08:50:00,2014-01-13 07:20:00
2014-01-13 00:00:00,MQ,20398,N525MQ,2876,LGA,STL,1119.0,-6.0,1319.0,4.0,0.0,2014-01-13 13:19:00,2014-01-13 11:19:00
2014-01-13 00:00:00,MQ,20398,N923MQ,2963,JFK,CVG,1615.0,30.0,1833.0,23.0,0.0,2014-01-13 18:33:00,2014-01-13 16:15:00
2014-01-13 00:00:00,MQ,20398,N800MQ,2967,ROC,ORD,1146.0,-9.0,1235.0,-20.0,0.0,2014-01-13 12:35:00,2014-01-13 11:46:00
2014-01-13 00:00:00,MQ,20398,N505MQ,3066,JFK,TPA,740.0,-5.0,1029.0,-11.0,0.0,2014-01-13 10:29:00,2014-01-13 07:40:00
2014-01-13 00:00:00,MQ,20398,N539MQ,3072,JFK,TPA,1538.0,38.0,1844.0,39.0,0.0,2014-01-13 18:44:00,2014-01-13 15:38:00
2014-01-13 00:00:00,MQ,20398,N669MQ,3075,SYR,ORD,656.0,-4.0,817.0,-13.0,0.0,2014-01-13 08:17:00,2014-01-13 06:56:00
2014-01-13 00:00:00,MQ,20398,N627MQ,3044,JFK,BWI,1633.0,-2.0,1740.0,-15.0,0.0,2014-01-13 17:40:00,2014-01-13 16:33:00
2014-01-13 00:00:00,EV,20366,N13992,4349,ALB,CLE,917.0,197.0,1111.0,210.0,0.0,2014-01-13 11:11:00,2014-01-13 09:17:00
2014-01-13 00:00:00,MQ,20398,N607MQ,3202,JFK,IND,1457.0,-3.0,1722.0,-18.0,0.0,2014-01-13 17:22:00,2014-01-13 14:57:00
2014-01-13 00:00:00,MQ,20398,N521MQ,3154,BUF,ORD,1700.0,-5.0,1752.0,-8.0,0.0,2014-01-13 17:52:00,2014-01-13 17:00:00
2014-01-13 00:00:00,MQ,20398,N847MQ,3239,SYR,ORD,1945.0,-10.0,2040.0,-30.0,0.0,2014-01-13 20:40:00,2014-01-13 19:45:00
2014-01-13 00:00:00,MQ,20398,N648MQ,3216,JFK,ORF,1640.0,0.0,1800.0,-20.0,0.0,2014-01-13 18:00:00,2014-01-13 16:40:00
2014-01-13 00:00:00,MQ,20398,N822MQ,3228,ART,ORD,1726.0,-9.0,1831.0,-24.0,0.0,2014-01-13 18:31:00,2014-01-13 17:26:00
2014-01-13 00:00:00,MQ,20398,N542MQ,3230,JFK,DCA,1058.0,-2.0,1203.0,-7.0,0.0,2014-01-13 12:03:00,2014-01-13 10:58:00
2014-01-13 00:00:00,MQ,20398,N657MQ,3231,JFK,PIT,1656.0,101.0,1831.0,86.0,0.0,2014-01-13 18:31:00,2014-01-13 16:56:00
2014-01-13 00:00:00,MQ,20398,N535MQ,3301,LGA,RDU,1639.0,24.0,1819.0,19.0,0.0,2014-01-13 18:19:00,2014-01-13 16:39:00
2014-01-13 00:00:00,MQ,20398,N843MQ,3305,LGA,RDU,1330.0,0.0,1509.0,-6.0,0.0,2014-01-13 15:09:00,2014-01-13 13:30:00
2014-01-13 00:00:00,MQ,20398,N643MQ,3126,SYR,ORD,1657.0,-8.0,1807.0,-18.0,0.0,2014-01-13 18:07:00,2014-01-13 16:57:00
2014-01-13 00:00:00,MQ,20398,N838MQ,3272,LGA,CLE,755.0,-10.0,939.0,-6.0,0.0,2014-01-13 09:39:00,2014-01-13 07:55:00
2014-01-13 00:00:00,MQ,20398,N546MQ,3281,LGA,CMH,1151.0,16.0,1342.0,12.0,0.0,2014-01-13 13:42:00,2014-01-13 11:51:00
2014-01-13 00:00:00,MQ,20398,N843MQ,3407,LGA,CMH,826.0,-9.0,1024.0,-16.0,0.0,2014-01-13 10:24:00,2014-01-13 08:26:00
2014-01-13 00:00:00,MQ,20398,N517MQ,3357,LGA,ATL,1626.0,-4.0,1919.0,14.0,0.0,2014-01-13 19:19:00,2014-01-13 16:26:00
2014-01-13 00:00:00,MQ,20398,N816MQ,3359,JFK,RDU,1446.0,-9.0,1625.0,-25.0,0.0,2014-01-13 16:25:00,2014-01-13 14:46:00
2014-01-13 00:00:00,MQ,20398,N824MQ,3361,JFK,RDU,1212.0,-13.0,1418.0,13.0,0.0,2014-01-13 14:18:00,2014-01-13 12:12:00
2014-01-13 00:00:00,MQ,20398,N824MQ,3365,JFK,DCA,1659.0,-1.0,1813.0,-12.0,0.0,2014-01-13 18:13:00,2014-01-13 16:59:00
2014-01-13 00:00:00,MQ,20398,N816MQ,3370,JFK,DCA,940.0,45.0,1048.0,33.0,0.0,2014-01-13 10:48:00,2014-01-13 09:40:00
2014-01-13 00:00:00,MQ,20398,N845MQ,3374,JFK,RDU,1938.0,-7.0,2132.0,2.0,0.0,2014-01-13 21:32:00,2014-01-13 19:38:00
2014-01-13 00:00:00,MQ,20398,N503MQ,3384,LGA,CLT,2151.0,51.0,2344.0,44.0,0.0,2014-01-13 23:44:00,2014-01-13 21:51:00
2014-01-13 00:00:00,MQ,20398,N848MQ,3386,JFK,DCA,1216.0,16.0,1326.0,11.0,0.0,2014-01-13 13:26:00,2014-01-13 12:16:00
2014-01-13 00:00:00,MQ,20398,N500MQ,3388,LGA,CMH,1248.0,-11.0,1440.0,-9.0,0.0,2014-01-13 14:40:00,2014-01-13 12:48:00
2014-01-13 00:00:00,MQ,20398,N523MQ,3391,LGA,CMH,1454.0,-1.0,1640.0,-10.0,0.0,2014-01-13 16:40:00,2014-01-13 14:54:00
2014-01-13 00:00:00,MQ,20398,N515MQ,3404,LGA,RDU,1207.0,2.0,1402.0,12.0,0.0,2014-01-13 14:02:00,2014-01-13 12:07:00
2014-01-13 00:00:00,MQ,20398,N543MQ,3473,LGA,ATL,2022.0,-8.0,2250.0,-10.0,0.0,2014-01-13 22:50:00,2014-01-13 20:22:00
2014-01-13 00:00:00,MQ,20398,N543MQ,3478,LGA,DTW,856.0,1.0,1121.0,21.0,0.0,2014-01-13 11:21:00,2014-01-13 08:56:00
2014-01-13 00:00:00,MQ,20398,N845MQ,3416,LGA,RDU,1533.0,13.0,1723.0,18.0,0.0,2014-01-13 17:23:00,2014-01-13 15:33:00
2014-01-13 00:00:00,MQ,20398,N534MQ,3419,LGA,ATL,834.0,-6.0,1054.0,-21.0,0.0,2014-01-13 10:54:00,2014-01-13 08:34:00
2014-01-13 00:00:00,MQ,20398,N505MQ,3425,JFK,DCA,1457.0,2.0,1625.0,0.0,0.0,2014-01-13 16:25:00,2014-01-13 14:57:00
2014-01-13 00:00:00,MQ,20398,N544MQ,3433,LGA,BNA,824.0,-5.0,952.0,-12.0,0.0,2014-01-13 09:52:00,2014-01-13 08:24:00
2014-01-13 00:00:00,MQ,20398,N838MQ,3486,LGA,BNA,1817.0,17.0,2012.0,37.0,0.0,2014-01-13 20:12:00,2014-01-13 18:17:00
2014-01-13 00:00:00,MQ,20398,N849MQ,3493,LGA,CLE,1517.0,48.0,1700.0,56.0,0.0,2014-01-13 17:00:00,2014-01-13 15:17:00
2014-01-13 00:00:00,MQ,20398,N510MQ,3501,LGA,RDU,1721.0,-9.0,1916.0,1.0,0.0,2014-01-13 19:16:00,2014-01-13 17:21:00
2014-01-13 00:00:00,MQ,20398,N505MQ,3535,JFK,CMH,1926.0,-4.0,2114.0,-1.0,0.0,2014-01-13 21:14:00,2014-01-13 19:26:00
